X	Freq	Value
-0.266	1453.1	0.0273
-0.266	1617.2	-0.0244
-0.266	1781.2	-0.0132
-0.266	1945.3	-0.0085
-0.266	2109.4	0.0159
-0.266	2273.4	0.0081
-0.266	2437.5	-0.0094
-0.266	2601.6	-0.0147
-0.266	2765.6	-0.0086
-0.266	2929.7	0.0026
-0.266	3093.8	-0.0089
-0.266	3257.8	-0.0011
-0.266	3421.9	-0.0079
-0.266	3585.9	-0.0063
-0.266	3750.0	0.0076
-0.266	3914.1	-0.0080
-0.266	4054.7	-0.0025
-0.266	4218.8	0.0070
-0.266	4382.8	0.0024
-0.266	4546.9	0.0069
-0.266	4710.9	-0.0092
-0.266	4875.0	0.0160
-0.266	5039.1	0.0092
-0.266	5203.1	0.0097
-0.266	5367.2	0.0010
-0.266	5531.2	0.0047
-0.266	5695.3	-0.0064
-0.266	5859.4	0.0055
-0.266	6023.4	-0.0144
-0.266	6187.5	-0.0054
-0.266	6351.6	0.0025
-0.266	6515.6	-0.0014
-0.266	6679.7	-0.0070
-0.266	6843.8	0.0066
-0.266	7007.8	0.0017
-0.266	7171.9	0.0076
-0.266	7335.9	0.0051
-0.266	7500.0	-0.0087
-0.266	7664.1	0.0115
-0.266	7828.1	0.0004
-0.266	7992.2	-0.0038

-0.226	0.0	0.0003
-0.226	140.6	-0.1071
-0.226	304.7	0.1630
-0.226	468.8	0.1058
-0.226	632.8	0.0540
-0.226	796.9	-0.0785
-0.226	960.9	0.0451
-0.226	1125.0	0.0224
-0.226	1289.1	-0.0048
-0.226	1453.1	0.0152
-0.226	1617.2	-0.0505
-0.226	1781.2	-0.0125
-0.226	1945.3	-0.0231
-0.226	2109.4	0.0101
-0.226	2273.4	-0.0024
-0.226	2437.5	0.0056
-0.226	2601.6	0.0126
-0.226	2765.6	0.0017
-0.226	2929.7	0.0067
-0.226	3093.8	-0.0300
-0.226	3257.8	-0.0018
-0.226	3421.9	0.0202
-0.226	3585.9	0.0022
-0.226	3750.0	0.0012
-0.226	3914.1	-0.0087
-0.226	4054.7	0.0143
-0.226	4218.8	-0.0106
-0.226	4382.8	0.0047
-0.226	4546.9	-0.0076
-0.226	4710.9	0.0013
-0.226	4875.0	0.0008
-0.226	5039.1	0.0037
-0.226	5203.1	0.0083
-0.226	5367.2	0.0075
-0.226	5531.2	-0.0025
-0.226	5695.3	-0.0019
-0.226	5859.4	0.0007
-0.226	6023.4	-0.0061
-0.226	6187.5	0.0138
-0.226	6351.6	0.0132
-0.226	6515.6	-0.0093
-0.226	6679.7	-0.0026
-0.226	6843.8	0.0015
-0.226	7007.8	-0.0155
-0.226	7171.9	0.0072
-0.226	7335.9	-0.0019
-0.226	7500.0	-0.0101
-0.226	7664.1	-0.0071
-0.226	7828.1	-0.0011
-0.226	7992.2	0.0002

-0.186	0.0	0.0003
-0.186	140.6	-0.1117
-0.186	304.7	0.1416
-0.186	468.8	0.1078
-0.186	632.8	0.0443
-0.186	796.9	-0.1012
-0.186	960.9	0.0445
-0.186	1125.0	0.0812
-0.186	1289.1	-0.0209
-0.186	1453.1	0.0082
-0.186	1617.2	-0.0436
-0.186	1781.2	-0.0044
-0.186	1945.3	-0.0208
-0.186	2109.4	-0.0098
-0.186	2273.4	-0.0158
-0.186	2437.5	0.0231
-0.186	2601.6	0.0302
-0.186	2765.6	-0.0013
-0.186	2929.7	-0.0063
-0.186	3093.8	-0.0001
-0.186	3257.8	-0.0173
-0.186	3421.9	0.0030
-0.186	3585.9	0.0111
-0.186	3750.0	0.0044
-0.186	3914.1	0.0137
-0.186	4054.7	0.0134
-0.186	4218.8	-0.0130
-0.186	4382.8	-0.0002
-0.186	4546.9	-0.0122
-0.186	4710.9	0.0032
-0.186	4875.0	0.0096
-0.186	5039.1	0.0019
-0.186	5203.1	0.0063
-0.186	5367.2	0.0017
-0.186	5531.2	-0.0007
-0.186	5695.3	-0.0072
-0.186	5859.4	0.0030
-0.186	6023.4	-0.0152
-0.186	6187.5	-0.0029
-0.186	6351.6	0.0037
-0.186	6515.6	-0.0003
-0.186	6679.7	-0.0067
-0.186	6843.8	0.0054
-0.186	7007.8	-0.0003
-0.186	7171.9	0.0023
-0.186	7335.9	0.0057
-0.186	7500.0	-0.0076
-0.186	7664.1	0.0074
-0.186	7828.1	0.0014
-0.186	7992.2	0.0038

-0.146	0.0	0.0003
-0.146	140.6	-0.1161
-0.146	304.7	0.1209
-0.146	468.8	0.1065
-0.146	632.8	0.0304
-0.146	796.9	-0.1155
-0.146	960.9	0.0427
-0.146	1125.0	0.1370
-0.146	1289.1	-0.0354
-0.146	1453.1	0.0083
-0.146	1617.2	-0.0117
-0.146	1781.2	0.0052
-0.146	1945.3	-0.0063
-0.146	2109.4	-0.0260
-0.146	2273.4	-0.0180
-0.146	2437.5	0.0244
-0.146	2601.6	0.0188
-0.146	2765.6	-0.0107
-0.146	2929.7	-0.0143
-0.146	3093.8	0.0261
-0.146	3257.8	-0.0196
-0.146	3421.9	-0.0200
-0.146	3585.9	0.0016
-0.146	3750.0	0.0071
-0.146	3914.1	0.0056
-0.146	4054.7	-0.0011
-0.146	4218.8	0.0072
-0.146	4382.8	0.0023
-0.146	4546.9	0.0060
-0.146	4710.9	-0.0089
-0.146	4875.0	0.0154
-0.146	5039.1	0.0118
-0.146	5203.1	0.0085
-0.146	5367.2	-0.0001
-0.146	5531.2	0.0050
-0.146	5695.3	0.0008
-0.146	5859.4	0.0081
-0.146	6023.4	-0.0071
-0.146	6187.5	0.0029
-0.146	6351.6	0.0169
-0.146	6515.6	-0.0119
-0.146	6679.7	-0.0002
-0.146	6843.8	-0.0025
-0.146	7007.8	-0.0200
-0.146	7171.9	0.0055
-0.146	7335.9	-0.0065
-0.146	7500.0	-0.0043
-0.146	7664.1	-0.0062
-0.146	7828.1	-0.0022
-0.146	7992.2	-0.0082

-0.106	0.0	0.0003
-0.106	140.6	-0.1201
-0.106	304.7	0.1022
-0.106	468.8	0.1025
-0.106	632.8	0.0149
-0.106	796.9	-0.1221
-0.106	960.9	0.0405
-0.106	1125.0	0.1787
-0.106	1289.1	-0.0452
-0.106	1453.1	0.0142
-0.106	1617.2	0.0287
-0.106	1781.2	0.0118
-0.106	1945.3	0.0093
-0.106	2109.4	-0.0283
-0.106	2273.4	-0.0071
-0.106	2437.5	0.0104
-0.106	2601.6	-0.0058
-0.106	2765.6	-0.0129
-0.106	2929.7	-0.0061
-0.106	3093.8	0.0118
-0.106	3257.8	-0.0075
-0.106	3421.9	-0.0062
-0.106	3585.9	-0.0087
-0.106	3750.0	-0.0007
-0.106	3914.1	-0.0125
-0.106	4054.7	0.0040
-0.106	4218.8	0.0058
-0.106	4382.8	0.0066
-0.106	4546.9	-0.0021
-0.106	4710.9	0.0003
-0.106	4875.0	0.0014
-0.106	5039.1	0.0051
-0.106	5203.1	0.0011
-0.106	5367.2	-0.0008
-0.106	5531.2	-0.0050
-0.106	5695.3	0.0029
-0.106	5859.4	0.0025
-0.106	6023.4	-0.0079
-0.106	6187.5	0.0035
-0.106	6351.6	0.0136
-0.106	6515.6	0.0081
-0.106	6679.7	-0.0009
-0.106	6843.8	0.0024
-0.106	7007.8	-0.0013
-0.106	7171.9	0.0020
-0.106	7335.9	-0.0023
-0.106	7500.0	0.0056
-0.106	7664.1	0.0044
-0.106	7828.1	0.0002
-0.106	7992.2	-0.0011

-0.065	0.0	0.0003
-0.065	140.6	-0.1235
-0.065	304.7	0.0862
-0.065	468.8	0.0965
-0.065	632.8	0.0002
-0.065	796.9	-0.1229
-0.065	960.9	0.0381
-0.065	1125.0	0.2020
-0.065	1289.1	-0.0497
-0.065	1453.1	0.0222
-0.065	1617.2	0.0636
-0.065	1781.2	0.0137
-0.065	1945.3	0.0181
-0.065	2109.4	-0.0190
-0.065	2273.4	0.0099
-0.065	2437.5	-0.0065
-0.065	2601.6	-0.0219
-0.065	2765.6	-0.0046
-0.065	2929.7	0.0094
-0.065	3093.8	-0.0201
-0.065	3257.8	0.0025
-0.065	3421.9	0.0237
-0.065	3585.9	-0.0069
-0.065	3750.0	-0.0113
-0.065	3914.1	-0.0077
-0.065	4054.7	0.0147
-0.065	4218.8	-0.0054
-0.065	4382.8	0.0037
-0.065	4546.9	-0.0144
-0.065	4710.9	0.0096
-0.065	4875.0	-0.0008
-0.065	5039.1	-0.0009
-0.065	5203.1	-0.0069
-0.065	5367.2	-0.0096
-0.065	5531.2	-0.0004
-0.065	5695.3	0.0035
-0.065	5859.4	0.0067
-0.065	6023.4	-0.0027
-0.065	6187.5	-0.0177
-0.065	6351.6	0.0024
-0.065	6515.6	-0.0013
-0.065	6679.7	0.0054
-0.065	6843.8	-0.0103
-0.065	7007.8	-0.0083
-0.065	7171.9	-0.0134
-0.065	7335.9	-0.0082
-0.065	7500.0	0.0114
-0.065	7664.1	-0.0130
-0.065	7828.1	-0.0020
-0.065	7992.2	-0.0060

-0.025	0.0	0.0003
-0.025	140.6	-0.1263
-0.025	304.7	0.0737
-0.025	468.8	0.0890
-0.025	632.8	-0.0120
-0.025	796.9	-0.1200
-0.025	960.9	0.0353
-0.025	1125.0	0.2073
-0.025	1289.1	-0.0497
-0.025	1453.1	0.0287
-0.025	1617.2	0.0863
-0.025	1781.2	0.0124
-0.025	1945.3	0.0186
-0.025	2109.4	-0.0050
-0.025	2273.4	0.0250
-0.025	2437.5	-0.0178
-0.025	2601.6	-0.0231
-0.025	2765.6	0.0083
-0.025	2929.7	0.0200
-0.025	3093.8	-0.0371
-0.025	3257.8	0.0048
-0.025	3421.9	0.0361
-0.025	3585.9	0.0003
-0.025	3750.0	-0.0150
-0.025	3914.1	0.0082
-0.025	4054.7	0.0092
-0.025	4218.8	-0.0026
-0.025	4382.8	-0.0020
-0.025	4546.9	-0.0045
-0.025	4710.9	0.0032
-0.025	4875.0	0.0019
-0.025	5039.1	-0.0000
-0.025	5203.1	-0.0080
-0.025	5367.2	-0.0094
-0.025	5531.2	0.0057
-0.025	5695.3	0.0067
-0.025	5859.4	0.0020
-0.025	6023.4	0.0135
-0.025	6187.5	-0.0025
-0.025	6351.6	-0.0046
-0.025	6515.6	-0.0003
-0.025	6679.7	0.0058
-0.025	6843.8	-0.0018
-0.025	7007.8	0.0073
-0.025	7171.9	0.0058
-0.025	7335.9	0.0002
-0.025	7500.0	0.0017
-0.025	7664.1	0.0094
-0.025	7828.1	0.0011
-0.025	7992.2	0.0017

0.015	0.0	0.0003
0.015	140.6	-0.1284
0.015	304.7	0.0650
0.015	468.8	0.0804
0.015	632.8	-0.0205
0.015	796.9	-0.1151
0.015	960.9	0.0313
0.015	1125.0	0.1968
0.015	1289.1	-0.0460
0.015	1453.1	0.0308
0.015	1617.2	0.0954
0.015	1781.2	0.0094
0.015	1945.3	0.0141
0.015	2109.4	0.0083
0.015	2273.4	0.0331
0.015	2437.5	-0.0220
0.015	2601.6	-0.0152
0.015	2765.6	0.0179
0.015	2929.7	0.0204
0.015	3093.8	-0.0303
0.015	3257.8	0.0045
0.015	3421.9	0.0231
0.015	3585.9	0.0052
0.015	3750.0	-0.0085
0.015	3914.1	0.0148
0.015	4054.7	-0.0070
0.015	4218.8	0.0059
0.015	4382.8	-0.0052
0.015	4546.9	0.0117
0.015	4710.9	-0.0062
0.015	4875.0	-0.0018
0.015	5039.1	-0.0011
0.015	5203.1	-0.0009
0.015	5367.2	0.0042
0.015	5531.2	0.0011
0.015	5695.3	-0.0001
0.015	5859.4	-0.0086
0.015	6023.4	0.0082
0.015	6187.5	0.0161
0.015	6351.6	-0.0083
0.015	6515.6	0.0055
0.015	6679.7	-0.0057
0.015	6843.8	0.0106
0.015	7007.8	0.0130
0.015	7171.9	0.0066
0.015	7335.9	0.0106
0.015	7500.0	-0.0111
0.015	7664.1	0.0059
0.015	7828.1	0.0019
0.015	7992.2	0.0091

0.055	0.0	0.0003
0.055	140.6	-0.1296
0.055	304.7	0.0601
0.055	468.8	0.0712
0.055	632.8	-0.0247
0.055	796.9	-0.1088
0.055	960.9	0.0253
0.055	1125.0	0.1725
0.055	1289.1	-0.0387
0.055	1453.1	0.0268
0.055	1617.2	0.0910
0.055	1781.2	0.0057
0.055	1945.3	0.0084
0.055	2109.4	0.0189
0.055	2273.4	0.0312
0.055	2437.5	-0.0205
0.055	2601.6	-0.0042
0.055	2765.6	0.0191
0.055	2929.7	0.0113
0.055	3093.8	-0.0096
0.055	3257.8	0.0033
0.055	3421.9	-0.0036
0.055	3585.9	0.0074
0.055	3750.0	0.0056
0.055	3914.1	0.0101
0.055	4054.7	-0.0153
0.055	4218.8	0.0064
0.055	4382.8	-0.0033
0.055	4546.9	0.0144
0.055	4710.9	-0.0092
0.055	4875.0	-0.0002
0.055	5039.1	0.0013
0.055	5203.1	0.0089
0.055	5367.2	0.0112
0.055	5531.2	-0.0045
0.055	5695.3	-0.0055
0.055	5859.4	-0.0031
0.055	6023.4	-0.0119
0.055	6187.5	0.0058
0.055	6351.6	0.0073
0.055	6515.6	0.0024
0.055	6679.7	-0.0043
0.055	6843.8	-0.0002
0.055	7007.8	-0.0084
0.055	7171.9	-0.0094
0.055	7335.9	-0.0046
0.055	7500.0	0.0067
0.055	7664.1	-0.0129
0.055	7828.1	-0.0020
0.055	7992.2	-0.0059

0.095	0.0	0.0003
0.095	140.6	-0.1297
0.095	304.7	0.0588
0.095	468.8	0.0613
0.095	632.8	-0.0247
0.095	796.9	-0.1009
0.095	960.9	0.0161
0.095	1125.0	0.1360
0.095	1289.1	-0.0276
0.095	1453.1	0.0170
0.095	1617.2	0.0738
0.095	1781.2	0.0014
0.095	1945.3	0.0039
0.095	2109.4	0.0263
0.095	2273.4	0.0187
0.095	2437.5	-0.0137
0.095	2601.6	0.0076
0.095	2765.6	0.0110
0.095	2929.7	-0.0027
0.095	3093.8	0.0105
0.095	3257.8	-0.0036
0.095	3421.9	-0.0249
0.095	3585.9	0.0077
0.095	3750.0	0.0157
0.095	3914.1	0.0028
0.095	4054.7	-0.0081
0.095	4218.8	0.0050
0.095	4382.8	0.0031
0.095	4546.9	0.0050
0.095	4710.9	-0.0045
0.095	4875.0	0.0035
0.095	5039.1	0.0052
0.095	5203.1	0.0016
0.095	5367.2	-0.0019
0.095	5531.2	-0.0054
0.095	5695.3	0.0033
0.095	5859.4	0.0034
0.095	6023.4	-0.0033
0.095	6187.5	-0.0147
0.095	6351.6	-0.0034
0.095	6515.6	0.0036
0.095	6679.7	0.0051
0.095	6843.8	-0.0085
0.095	7007.8	0.0021
0.095	7171.9	-0.0114
0.095	7335.9	-0.0009
0.095	7500.0	0.0004
0.095	7664.1	-0.0045
0.095	7828.1	-0.0003
0.095	7992.2	-0.0007

0.136	0.0	0.0003
0.136	140.6	-0.1288
0.136	304.7	0.0607
0.136	468.8	0.0512
0.136	632.8	-0.0210
0.136	796.9	-0.0904
0.136	960.9	0.0036
0.136	1125.0	0.0901
0.136	1289.1	-0.0127
0.136	1453.1	0.0040
0.136	1617.2	0.0458
0.136	1781.2	-0.0038
0.136	1945.3	0.0011
0.136	2109.4	0.0296
0.136	2273.4	0.0005
0.136	2437.5	-0.0024
0.136	2601.6	0.0193
0.136	2765.6	-0.0001
0.136	2929.7	-0.0125
0.136	3093.8	0.0185
0.136	3257.8	-0.0162
0.136	3421.9	-0.0243
0.136	3585.9	0.0032
0.136	3750.0	0.0077
0.136	3914.1	-0.0018
0.136	4054.7	-0.0014
0.136	4218.8	0.0127
0.136	4382.8	0.0059
0.136	4546.9	0.0015
0.136	4710.9	0.0031
0.136	4875.0	-0.0095
0.136	5039.1	-0.0051
0.136	5203.1	-0.0113
0.136	5367.2	-0.0038
0.136	5531.2	-0.0042
0.136	5695.3	-0.0018
0.136	5859.4	-0.0062
0.136	6023.4	0.0037
0.136	6187.5	-0.0065
0.136	6351.6	-0.0153
0.136	6515.6	-0.0103
0.136	6679.7	-0.0039
0.136	6843.8	0.0001
0.136	7007.8	-0.0131
0.136	7171.9	0.0065
0.136	7335.9	-0.0038
0.136	7500.0	-0.0055
0.136	7664.1	0.0006
0.136	7828.1	-0.0019
0.136	7992.2	-0.0115

0.176	0.0	0.0003
0.176	140.6	-0.1267
0.176	304.7	0.0652
0.176	468.8	0.0408
0.176	632.8	-0.0146
0.176	796.9	-0.0764
0.176	960.9	-0.0117
0.176	1125.0	0.0407
0.176	1289.1	0.0041
0.176	1453.1	-0.0071
0.176	1617.2	0.0142
0.176	1781.2	-0.0091
0.176	1945.3	-0.0011
0.176	2109.4	0.0274
0.176	2273.4	-0.0118
0.176	2437.5	0.0087
0.176	2601.6	0.0268
0.176	2765.6	-0.0028
0.176	2929.7	-0.0095
0.176	3093.8	0.0145
0.176	3257.8	-0.0210
0.176	3421.9	-0.0102
0.176	3585.9	-0.0045
0.176	3750.0	-0.0064
0.176	3914.1	-0.0054
0.176	4054.7	-0.0113
0.176	4218.8	0.0150
0.176	4382.8	0.0007
0.176	4546.9	0.0051
0.176	4710.9	0.0039
0.176	4875.0	-0.0152
0.176	5039.1	-0.0104
0.176	5203.1	0.0030
0.176	5367.2	0.0086
0.176	5531.2	-0.0022
0.176	5695.3	-0.0093
0.176	5859.4	0.0047
0.176	6023.4	-0.0139
0.176	6187.5	-0.0107
0.176	6351.6	0.0128
0.176	6515.6	-0.0086
0.176	6679.7	0.0062
0.176	6843.8	-0.0096
0.176	7007.8	-0.0079
0.176	7171.9	-0.0002
0.176	7335.9	-0.0055
0.176	7500.0	0.0049
0.176	7664.1	0.0078
0.176	7828.1	0.0011
0.176	7992.2	0.0033

0.216	0.0	0.0003
0.216	140.6	-0.1234
0.216	304.7	0.0714
0.216	468.8	0.0305
0.216	632.8	-0.0067
0.216	796.9	-0.0586
0.216	960.9	-0.0275
0.216	1125.0	-0.0021
0.216	1289.1	0.0189
0.216	1453.1	-0.0100
0.216	1617.2	-0.0083
0.216	1781.2	-0.0127
0.216	1945.3	-0.0038
0.216	2109.4	0.0209
0.216	2273.4	-0.0068
0.216	2437.5	0.0117
0.216	2601.6	0.0254
0.216	2765.6	0.0073
0.216	2929.7	0.0008
0.216	3093.8	0.0129
0.216	3257.8	-0.0090
0.216	3421.9	-0.0135
0.216	3585.9	-0.0054
0.216	3750.0	0.0019
0.216	3914.1	-0.0091
0.216	4054.7	-0.0151
0.216	4218.8	0.0020
0.216	4382.8	0.0015
0.216	4546.9	-0.0025
0.216	4710.9	0.0027
0.216	4875.0	0.0004
0.216	5039.1	0.0011
0.216	5203.1	-0.0008
0.216	5367.2	-0.0073
0.216	5531.2	-0.0009
0.216	5695.3	0.0041
0.216	5859.4	0.0032
0.216	6023.4	0.0079
0.216	6187.5	-0.0115
0.216	6351.6	-0.0144
0.216	6515.6	-0.0085
0.216	6679.7	-0.0011
0.216	6843.8	0.0020
0.216	7007.8	-0.0080
0.216	7171.9	0.0134
0.216	7335.9	-0.0027
0.216	7500.0	-0.0033
0.216	7664.1	0.0062
0.216	7828.1	-0.0009
0.216	7992.2	-0.0069

0.256	0.0	0.0003
0.256	140.6	-0.1188
0.256	304.7	0.0786
0.256	468.8	0.0209
0.256	632.8	0.0010
0.256	796.9	-0.0381
0.256	960.9	-0.0404
0.256	1125.0	-0.0260
0.256	1289.1	0.0263
0.256	1453.1	-0.0012
0.256	1617.2	-0.0085
0.256	1781.2	-0.0124
0.256	1945.3	-0.0066
0.256	2109.4	0.0152
0.256	2273.4	0.0126
0.256	2437.5	0.0035
0.256	2601.6	0.0176
0.256	2765.6	0.0167
0.256	2929.7	0.0008
0.256	3093.8	0.0223
0.256	3257.8	-0.0006
0.256	3421.9	-0.0328
0.256	3585.9	0.0008
0.256	3750.0	0.0153
0.256	3914.1	-0.0085
0.256	4054.7	-0.0007
0.256	4218.8	0.0048
0.256	4382.8	0.0066
0.256	4546.9	-0.0045
0.256	4710.9	0.0067
0.256	4875.0	-0.0119
0.256	5039.1	-0.0093
0.256	5203.1	-0.0091
0.256	5367.2	0.0021
0.256	5531.2	-0.0015
0.256	5695.3	-0.0097
0.256	5859.4	-0.0002
0.256	6023.4	-0.0115
0.256	6187.5	-0.0062
0.256	6351.6	0.0135
0.256	6515.6	-0.0100
0.256	6679.7	0.0061
0.256	6843.8	-0.0088
0.256	7007.8	-0.0042
0.256	7171.9	0.0020
0.256	7335.9	-0.0010
0.256	7500.0	-0.0028
0.256	7664.1	0.0115
0.256	7828.1	0.0015
0.256	7992.2	0.0024

0.296	0.0	0.0003
0.296	140.6	-0.1129
0.296	304.7	0.0860
0.296	468.8	0.0123
0.296	632.8	0.0071
0.296	796.9	-0.0172
0.296	960.9	-0.0468
0.296	1125.0	-0.0204
0.296	1289.1	0.0220
0.296	1453.1	0.0170
0.296	1617.2	0.0172
0.296	1781.2	-0.0079
0.296	1945.3	-0.0074
0.296	2109.4	0.0162
0.296	2273.4	0.0258
0.296	2437.5	-0.0064
0.296	2601.6	0.0141
0.296	2765.6	0.0098
0.296	2929.7	-0.0109
0.296	3093.8	0.0260
0.296	3257.8	-0.0136
0.296	3421.9	-0.0264
0.296	3585.9	-0.0002
0.296	3750.0	0.0002
0.296	3914.1	-0.0050
0.296	4054.7	-0.0074
0.296	4218.8	0.0157
0.296	4382.8	0.0007
0.296	4546.9	0.0054
0.296	4710.9	0.0027
0.296	4875.0	-0.0099
0.296	5039.1	-0.0047
0.296	5203.1	0.0064
0.296	5367.2	0.0008
0.296	5531.2	-0.0019
0.296	5695.3	0.0025
0.296	5859.4	0.0056
0.296	6023.4	0.0055
0.296	6187.5	-0.0135
0.296	6351.6	-0.0157
0.296	6515.6	-0.0092
0.296	6679.7	-0.0026
0.296	6843.8	0.0010
0.296	7007.8	-0.0162
0.296	7171.9	0.0090
0.296	7335.9	-0.0097
0.296	7500.0	0.0086
0.296	7664.1	0.0032
0.296	7828.1	-0.0004
0.296	7992.2	-0.0010

0.347	0.0	0.0003
0.347	140.6	-0.1038
0.347	304.7	0.0943
0.347	468.8	0.0043
0.347	632.8	0.0106
0.347	796.9	0.0036
0.347	960.9	-0.0415
0.347	1125.0	0.0312
0.347	1289.1	0.0009
0.347	1453.1	0.0387
0.347	1617.2	0.0641
0.347	1781.2	-0.0006
0.347	1945.3	-0.0026
0.347	2109.4	0.0257
0.347	2273.4	0.0110
0.347	2437.5	-0.0041
0.347	2601.6	0.0205
0.347	2765.6	-0.0024
0.347	2929.7	-0.0076
0.347	3093.8	0.0065
0.347	3257.8	-0.0179
0.347	3421.9	-0.0049
0.347	3585.9	-0.0026
0.347	3750.0	0.0018
0.347	3914.1	-0.0032
0.347	4054.7	-0.0148
0.347	4218.8	0.0035
0.347	4382.8	0.0044
0.347	4546.9	-0.0003
0.347	4710.9	0.0015
0.347	4875.0	-0.0068
0.347	5039.1	-0.0057
0.347	5203.1	-0.0096
0.347	5367.2	0.0043
0.347	5531.2	-0.0045
0.347	5695.3	-0.0103
0.347	5859.4	0.0012
0.347	6023.4	-0.0148
0.347	6187.5	-0.0143
0.347	6351.6	0.0046
0.347	6515.6	-0.0016
0.347	6679.7	0.0054
0.347	6843.8	-0.0046
0.347	7007.8	-0.0004
0.347	7171.9	0.0050
0.347	7335.9	-0.0012
0.347	7500.0	-0.0051
0.347	7664.1	-0.0016
0.347	7828.1	-0.0022
0.347	7992.2	-0.0097

0.387	0.0	0.0003
0.387	140.6	-0.0951
0.387	304.7	0.0995
0.387	468.8	0.0007
0.387	632.8	0.0094
0.387	796.9	0.0112
0.387	960.9	-0.0266
0.387	1125.0	0.0952
0.387	1289.1	-0.0212
0.387	1453.1	0.0416
0.387	1617.2	0.0839
0.387	1781.2	0.0015
0.387	1945.3	0.0047
0.387	2109.4	0.0292
0.387	2273.4	-0.0061
0.387	2437.5	0.0023
0.387	2601.6	0.0186
0.387	2765.6	0.0089
0.387	2929.7	0.0089
0.387	3093.8	-0.0010
0.387	3257.8	-0.0013
0.387	3421.9	-0.0203
0.387	3585.9	0.0070
0.387	3750.0	0.0154
0.387	3914.1	0.0033
0.387	4054.7	-0.0018
0.387	4218.8	0.0168
0.387	4382.8	0.0025
0.387	4546.9	0.0122
0.387	4710.9	-0.0024
0.387	4875.0	-0.0100
0.387	5039.1	-0.0021
0.387	5203.1	0.0073
0.387	5367.2	0.0007
0.387	5531.2	-0.0053
0.387	5695.3	0.0050
0.387	5859.4	-0.0045
0.387	6023.4	0.0054
0.387	6187.5	-0.0030
0.387	6351.6	-0.0092
0.387	6515.6	-0.0081
0.387	6679.7	-0.0017
0.387	6843.8	-0.0088
0.387	7007.8	-0.0087
0.387	7171.9	-0.0118
0.387	7335.9	-0.0001
0.387	7500.0	-0.0076
0.387	7664.1	-0.0024
0.387	7828.1	-0.0014
0.387	7992.2	-0.0106

0.427	0.0	0.0003
0.427	140.6	-0.0853
0.427	304.7	0.1029
0.427	468.8	0.0002
0.427	632.8	0.0048
0.427	796.9	0.0073
0.427	960.9	-0.0058
0.427	1125.0	0.1563
0.427	1289.1	-0.0372
0.427	1453.1	0.0270
0.427	1617.2	0.0720
0.427	1781.2	-0.0005
0.427	1945.3	0.0109
0.427	2109.4	0.0225
0.427	2273.4	0.0014
0.427	2437.5	-0.0042
0.427	2601.6	0.0040
0.427	2765.6	0.0205
0.427	2929.7	0.0079
0.427	3093.8	0.0013
0.427	3257.8	-0.0065
0.427	3421.9	-0.0120
0.427	3585.9	0.0072
0.427	3750.0	-0.0045
0.427	3914.1	0.0098
0.427	4054.7	-0.0159
0.427	4218.8	0.0115
0.427	4382.8	-0.0021
0.427	4546.9	0.0096
0.427	4710.9	-0.0073
0.427	4875.0	0.0048
0.427	5039.1	0.0033
0.427	5203.1	-0.0090
0.427	5367.2	0.0042
0.427	5531.2	-0.0057
0.427	5695.3	-0.0075
0.427	5859.4	-0.0006
0.427	6023.4	-0.0110
0.427	6187.5	-0.0087
0.427	6351.6	-0.0085
0.427	6515.6	0.0080
0.427	6679.7	-0.0040
0.427	6843.8	0.0036
0.427	7007.8	-0.0086
0.427	7171.9	-0.0083
0.427	7335.9	-0.0076
0.427	7500.0	0.0113
0.427	7664.1	-0.0100
0.427	7828.1	0.0000
0.427	7992.2	0.0019

0.467	0.0	0.0003
0.467	140.6	-0.0744
0.467	304.7	0.1041
0.467	468.8	0.0032
0.467	632.8	-0.0022
0.467	796.9	-0.0090
0.467	960.9	0.0152
0.467	1125.0	0.1918
0.467	1289.1	-0.0398
0.467	1453.1	0.0025
0.467	1617.2	0.0398
0.467	1781.2	-0.0028
0.467	1945.3	0.0136
0.467	2109.4	0.0115
0.467	2273.4	0.0259
0.467	2437.5	-0.0199
0.467	2601.6	-0.0080
0.467	2765.6	0.0093
0.467	2929.7	-0.0011
0.467	3093.8	-0.0143
0.467	3257.8	-0.0150
0.467	3421.9	0.0180
0.467	3585.9	0.0047
0.467	3750.0	0.0007
0.467	3914.1	0.0119
0.467	4054.7	-0.0048
0.467	4218.8	0.0026
0.467	4382.8	0.0024
0.467	4546.9	0.0105
0.467	4710.9	-0.0062
0.467	4875.0	-0.0052
0.467	5039.1	0.0009
0.467	5203.1	0.0106
0.467	5367.2	0.0017
0.467	5531.2	-0.0027
0.467	5695.3	0.0086
0.467	5859.4	-0.0091
0.467	6023.4	0.0050
0.467	6187.5	0.0131
0.467	6351.6	0.0084
0.467	6515.6	0.0078
0.467	6679.7	0.0028
0.467	6843.8	-0.0010
0.467	7007.8	0.0183
0.467	7171.9	-0.0038
0.467	7335.9	0.0068
0.467	7500.0	-0.0010
0.467	7664.1	-0.0104
0.467	7828.1	-0.0005
0.467	7992.2	0.0060

0.508	0.0	0.0003
0.508	140.6	-0.0626
0.508	304.7	0.1032
0.508	468.8	0.0097
0.508	632.8	-0.0100
0.508	796.9	-0.0356
0.508	960.9	0.0300
0.508	1125.0	0.1878
0.508	1289.1	-0.0286
